id;consent;priority;physics_ict;russian;math;individual;total
1269;0;1;82;92;75;4;253
1270;0;3;95;100;100;6;301
1271;0;4;86;94;90;7;277
1272;1;4;78;70;83;8;239
1273;0;4;92;85;84;8;269
1274;0;1;70;65;75;7;217
1275;1;2;88;68;79;10;245
1276;0;2;92;73;88;0;253
1277;0;3;72;64;84;3;223
1278;1;1;73;79;68;4;224
1279;0;4;80;60;75;9;224
1280;0;4;95;100;100;9;304
1281;0;4;100;90;91;2;283
1282;0;3;74;84;92;8;258
1283;0;3;89;90;93;0;272
1284;1;3;65;71;86;10;232
1285;0;1;82;85;88;0;255
1286;0;2;57;72;67;4;200
1287;1;2;69;76;81;1;227
1288;0;4;84;88;70;5;247
1289;0;3;100;84;100;10;294
1290;0;3;65;72;88;5;230
1291;1;3;78;76;66;1;221
1292;0;4;100;100;100;4;304
1293;0;4;100;100;100;3;303
1294;1;2;84;78;60;1;223
1295;0;2;93;93;74;5;265
1296;0;3;80;78;74;6;238
1297;1;3;79;62;76;7;224
1298;0;4;75;89;89;7;260
1299;0;2;83;100;91;10;284
1300;0;2;97;95;100;2;294
1301;0;2;100;100;100;2;302
1302;1;4;86;95;80;2;263
1303;1;2;69;74;81;2;226
1304;0;2;86;100;94;10;290
1305;0;4;97;93;87;5;282
1306;0;4;79;89;95;0;263
1307;0;1;98;78;98;2;276
1308;0;2;100;100;86;10;296
1309;0;1;86;72;75;10;243
1310;0;1;87;98;100;0;285
1311;1;4;88;72;82;1;243
1312;1;3;81;80;61;6;228
1313;0;2;97;100;100;0;297
1314;0;3;67;73;85;4;229
1315;1;1;78;84;87;7;256
1316;0;4;76;53;73;2;204
1317;0;4;100;98;100;8;306
1318;0;3;92;98;100;0;290
1319;0;2;87;89;92;5;273
1320;1;3;73;76;71;1;221
1321;0;3;54;63;73;10;200
1322;0;3;100;100;100;5;305
1323;0;2;71;84;82;1;238
1324;0;4;78;94;93;8;273
1325;1;2;78;97;85;1;261
1326;0;2;77;84;89;10;260
1327;0;1;87;100;90;2;279
1328;0;2;75;87;70;6;238
1329;0;2;81;77;63;9;230
1330;0;4;67;68;83;4;222
1331;0;2;83;65;84;2;234
1332;0;3;72;73;92;6;243
1333;0;4;71;91;83;6;251
1334;1;1;77;100;80;2;259
1335;0;3;82;72;65;5;224
1336;1;2;72;74;81;6;233
1337;1;4;81;71;71;3;226
1338;0;3;65;61;66;9;201
1339;0;2;94;97;89;10;290
1340;0;1;63;84;67;3;217
1341;0;1;97;90;100;9;296
1342;0;4;67;80;82;1;230
1343;0;3;63;63;73;10;209
1344;0;4;82;82;74;1;239
1345;0;4;100;100;100;5;305
1346;0;1;98;82;87;7;274
1347;0;1;100;97;100;8;305
1348;1;1;81;83;74;5;243
1349;1;4;70;77;79;1;227
1350;0;2;100;90;98;2;290
1351;0;1;68;73;72;2;215
1352;0;4;92;87;75;2;256
1353;0;3;100;92;99;10;301
1354;0;2;59;77;59;6;201
1355;0;3;75;73;85;6;239
1356;0;1;100;92;100;5;297
1357;0;1;62;76;78;2;218
1358;0;4;70;58;75;0;203
1359;1;4;71;68;81;2;222
1360;0;2;83;94;78;9;264
