id;consent;priority;physics_ict;russian;math;individual;total
681;1;1;87;54;97;4;242
100;1;1;51;91;94;6;242
135;1;1;67;90;75;10;242
218;0;2;56;98;80;7;241
276;0;1;84;62;88;7;241
322;1;2;85;49;97;10;241
656;0;1;85;51;100;5;241
706;0;1;76;63;100;2;241
118;0;1;100;55;86;0;241
120;0;1;92;80;68;1;241
209;0;2;56;90;84;10;240
287;0;1;97;69;70;4;240
634;0;1;68;80;90;2;240
133;0;1;42;98;100;0;240
572;0;1;91;78;68;2;239
693;0;1;79;80;78;2;239
713;0;1;48;97;94;0;239
76;0;1;61;100;70;8;239
140;0;1;86;90;55;8;239
386;0;2;91;53;85;9;238
658;0;1;86;92;58;2;238
63;0;1;67;86;84;1;238
125;0;1;71;79;87;1;238
146;0;1;99;46;84;9;238
321;0;2;88;52;88;9;237
598;0;1;97;94;45;1;237
662;0;1;83;65;88;1;237
131;0;1;95;55;79;8;237
622;0;1;68;95;63;10;236
21;0;2;95;74;61;6;236
288;0;1;98;67;62;8;235
623;0;1;99;58;73;5;235
99;0;1;84;59;84;8;235
116;0;1;40;100;92;3;235
190;0;2;68;83;79;4;234
219;0;2;80;67;87;0;234
233;0;2;86;97;49;2;234
335;0;2;84;46;100;4;234
604;0;1;96;82;53;3;234
14;0;2;95;76;62;1;234
97;0;1;86;78;69;1;234
666;0;1;76;95;59;3;233
711;0;1;92;74;57;10;233
214;0;2;96;52;80;4;232
393;0;2;46;98;85;3;232
596;0;1;99;76;55;2;232
619;0;1;58;80;90;4;232
17;0;2;42;87;93;10;232
52;0;1;72;79;73;8;232
68;0;1;47;92;92;1;232
257;0;2;63;82;86;0;231
402;0;2;89;77;64;1;231
597;0;1;95;51;85;0;231
608;0;1;89;41;95;6;231
110;0;1;43;96;90;2;231
193;0;2;43;88;95;4;230
256;0;2;91;47;89;3;230
282;0;1;70;91;64;5;230
580;0;1;70;68;85;7;230
625;0;1;74;83;63;10;230
626;0;1;97;82;46;5;230
645;0;1;86;58;77;9;230
649;0;1;91;77;56;6;230
698;0;1;55;100;73;2;230
709;0;1;95;68;61;6;230
50;0;1;78;51;93;8;230
137;0;1;54;80;88;8;230
380;0;2;95;56;78;0;229
601;0;1;80;75;64;10;229
75;0;1;88;40;92;9;229
98;0;1;52;92;77;8;229
102;0;1;51;94;78;6;229
145;0;1;85;63;79;2;229
194;0;2;82;91;50;5;228
211;0;2;69;89;67;3;228
234;0;2;81;84;59;4;228
579;0;1;89;49;88;2;228
181;0;2;78;71;72;6;227
187;0;2;75;54;94;4;227
189;0;2;94;60;64;9;227
326;0;2;75;88;62;2;227
392;0;2;90;78;56;3;227
609;0;1;69;84;66;8;227
25;0;2;52;99;71;5;227
121;0;1;82;43;96;6;227
144;0;1;51;76;95;5;227
197;0;2;98;76;49;3;226
281;0;1;100;75;50;1;226
635;0;1;96;42;87;1;226
640;0;1;74;88;56;8;226
576;0;1;46;78;94;7;225
18;0;2;85;42;88;10;225
230;0;2;45;89;82;8;224
263;0;2;59;69;89;7;224
381;0;2;81;51;82;10;224
627;0;1;85;75;58;6;224
686;0;1;56;79;89;0;224
694;0;1;41;96;84;2;223
707;0;1;51;88;75;9;223
664;0;1;63;61;90;8;222
678;0;1;83;90;47;2;222
691;0;1;96;65;55;6;222
345;0;2;52;74;94;1;221
717;0;1;71;89;58;3;221
105;0;1;94;62;56;9;221
124;0;1;47;83;85;6;221
204;0;2;51;81;83;5;220
241;0;2;48;70;96;6;220
273;0;1;47;80;83;10;220
641;0;1;51;86;83;0;220
648;0;1;94;56;67;3;220
690;0;1;53;89;70;8;220
4;0;2;86;61;65;8;220
343;0;2;91;76;47;5;219
689;0;1;62;57;98;2;219
192;0;2;91;59;66;2;218
356;0;2;89;71;51;7;218
633;0;1;44;84;90;0;218
682;0;1;80;62;74;2;218
5;0;2;45;63;100;10;218
12;0;2;82;56;70;10;218
73;0;1;85;63;67;3;218
191;0;2;77;64;75;1;217
210;0;2;98;63;50;6;217
213;0;2;99;52;60;6;217
215;0;2;44;100;63;10;217
331;0;2;78;53;81;5;217
405;0;2;72;49;90;6;217
653;0;1;68;88;61;0;217
7;0;2;46;83;87;1;217
249;0;2;63;58;93;2;216
271;0;1;66;79;71;0;216
330;0;2;70;79;60;7;216
665;0;1;64;56;93;3;216
269;0;2;58;56;96;5;215
284;0;1;86;79;45;5;215
286;0;1;53;73;88;1;215
366;0;2;40;76;91;8;215
367;0;2;60;97;48;10;215
621;0;1;70;68;72;5;215
235;0;2;94;72;44;4;214
272;0;1;63;84;62;5;214
342;0;2;97;40;69;8;214
592;0;1;73;76;56;9;214
186;0;2;60;78;70;5;213
196;0;2;68;88;48;9;213
642;0;1;47;75;85;6;213
719;0;1;56;68;82;7;213
65;0;1;49;67;97;0;213
255;0;2;65;94;48;5;212
582;0;1;55;99;53;5;212
182;0;2;87;71;47;6;211
208;0;2;98;50;55;8;211
320;0;2;74;60;73;4;211
360;0;2;70;61;77;3;211
401;0;2;53;74;83;1;211
586;0;1;95;43;64;9;211
647;0;1;80;84;44;3;211
410;0;2;74;65;70;1;210
587;0;1;61;74;66;9;210
716;0;1;86;49;72;3;210
207;0;2;69;61;69;10;209
217;0;2;81;66;55;7;209
573;0;1;73;74;58;4;209
26;0;2;58;55;91;5;209
216;0;2;42;81;79;6;208
220;0;2;54;50;95;9;208
226;0;2;70;61;75;2;208
236;0;2;69;82;48;9;208
374;0;2;77;81;40;10;208
399;0;2;53;70;84;1;208
571;0;1;90;66;44;8;208
591;0;1;67;85;55;1;208
108;0;1;53;92;57;6;208
123;0;1;74;63;61;10;208
203;0;2;57;76;73;1;207
248;0;2;59;59;89;0;207
365;0;2;54;86;66;1;207
588;0;1;97;58;50;2;207
655;0;1;74;69;60;4;207
700;0;1;52;69;77;9;207
212;0;2;100;52;54;0;206
283;0;1;47;92;57;9;205
607;0;1;53;63;89;0;205
670;0;1;58;44;99;4;205
715;0;1;86;52;66;1;205
23;0;2;73;60;72;0;205
142;0;1;86;65;52;2;205
329;0;2;70;45;84;5;204
606;0;1;64;69;65;6;204
671;0;1;80;60;54;10;204
704;0;1;56;94;51;3;204
148;0;1;47;76;80;1;204
222;0;2;61;53;83;6;203
610;0;1;72;78;46;7;203
231;0;2;53;75;67;7;202
688;0;1;87;60;45;10;202
56;0;1;40;59;100;3;202
60;0;1;67;42;88;5;202
113;0;1;72;74;50;6;202
277;0;1;75;48;74;4;201
400;0;2;56;50;92;3;201
72;0;1;59;87;54;1;201
602;0;1;98;48;53;1;200
611;0;1;40;62;94;4;200
646;0;1;78;40;73;9;200
24;0;2;76;70;49;5;200
57;0;1;40;71;84;5;200
136;0;1;79;47;64;10;200
652;0;1;53;85;58;3;199
669;0;1;89;50;55;5;199
64;0;1;77;74;41;7;199
129;0;1;61;61;71;6;199
232;0;2;65;52;73;8;198
375;0;2;67;69;62;0;198
383;0;2;58;90;40;10;198
628;0;1;42;89;58;9;198
617;0;1;46;72;76;3;197
683;0;1;40;70;83;4;197
130;0;1;82;56;53;6;197
22;0;2;82;40;67;7;196
382;0;2;57;79;51;8;195
697;0;1;99;42;50;4;195
195;0;2;46;75;73;0;194
239;0;2;68;65;55;6;194
264;0;2;83;45;63;3;194
644;0;1;79;67;42;6;194
183;0;2;52;45;95;1;193
225;0;2;48;61;81;3;193
254;0;2;76;41;74;2;193
696;0;1;51;47;91;4;193
1;0;2;52;44;97;0;193
221;0;2;98;40;44;10;192
242;0;2;91;55;45;1;192
590;0;1;84;48;57;3;192
61;0;1;64;50;68;10;192
385;0;2;48;44;93;6;191
2;0;2;84;56;51;0;191
74;0;1;40;46;100;3;189
262;0;2;40;60;82;6;188
69;0;1;59;64;62;3;188
111;0;1;52;82;46;8;188
267;0;2;64;41;81;1;187
663;0;1;40;59;85;3;187
695;0;1;44;85;58;0;187
19;0;2;79;54;44;10;187
278;0;1;51;71;62;2;186
16;0;2;66;65;45;10;186
266;0;2;50;59;74;2;185
575;0;1;75;62;41;7;185
202;0;2;61;48;68;7;184
589;0;1;44;86;52;2;184
103;0;1;53;74;47;10;184
138;0;1;73;41;66;4;184
8;0;1;51;64;60;8;183
55;0;1;60;46;75;2;183
247;0;2;88;50;40;4;182
259;0;2;64;62;46;10;182
336;0;2;65;45;71;1;182
119;0;1;57;83;40;2;182
205;0;2;63;64;50;4;181
223;0;2;67;51;60;3;181
659;0;1;63;51;61;6;181
107;0;1;40;82;54;4;180
311;0;2;43;84;41;10;178
395;0;2;51;75;42;10;178
70;0;1;53;50;74;1;178
268;0;2;74;53;42;8;177
9;0;1;41;57;78;1;177
185;0;2;78;51;47;0;176
198;0;2;50;73;50;3;176
618;0;1;44;59;64;9;176
660;0;1;67;59;44;6;176
147;0;1;40;52;78;6;176
13;0;2;44;73;57;1;175
279;0;1;62;44;67;1;174
357;0;2;61;43;65;5;174
109;0;1;48;74;46;6;174
200;0;2;59;57;55;2;173
677;0;1;52;77;40;4;173
67;0;1;54;66;45;7;172
54;0;1;52;41;72;6;171
624;0;1;53;69;48;0;170
201;0;2;44;51;69;5;169
227;0;2;46;69;44;10;169
245;0;2;53;69;44;3;169
371;0;2;47;47;67;7;168
650;0;1;64;42;53;8;167
620;0;1;46;52;65;3;166
676;0;1;42;66;54;4;166
117;0;1;47;70;41;8;166
15;0;2;41;59;58;7;165
397;0;2;53;54;48;9;164
246;0;2;48;60;51;4;163
613;0;1;46;73;41;3;163
228;0;2;48;55;54;3;160
184;0;2;66;43;46;4;159
143;0;1;40;62;41;9;152
632;0;1;46;52;43;10;151
680;0;1;40;65;40;5;150
703;0;1;44;61;41;4;150
285;0;1;43;43;54;1;141
126;0;1;44;40;54;2;140
594;0;1;44;43;49;1;137
