id,consent,priority,physics_ict,russian,math,individual,total
36,0,2,61,62,73,5,201
121,0,2,64,62,65,10,201
231,0,2,67,57,72,5,201
139,0,3,57,66,77,1,201
401,0,3,66,68,67,0,201
132,0,2,54,73,70,3,200
465,0,3,63,71,64,2,200
375,0,1,61,72,64,2,199
94,0,3,67,58,68,4,197
131,0,3,65,63,65,4,197
506,0,3,58,60,74,5,197
554,0,3,68,59,64,6,197
373,0,1,58,70,62,6,196
467,0,1,72,51,65,8,196
385,0,2,66,62,64,4,196
53,0,3,60,73,58,5,196
352,0,3,61,67,63,5,196
438,0,3,65,57,70,4,196
615,0,1,63,71,53,8,195
81,0,2,67,61,63,4,195
422,0,2,76,67,50,2,195
485,0,2,62,66,64,3,195
127,0,2,57,67,67,3,194
226,0,2,72,65,56,1,194
508,0,2,69,63,60,2,194
569,0,2,61,62,62,9,194
589,0,2,73,65,54,2,194
406,0,3,54,65,70,5,194
332,0,2,67,57,67,1,192
301,0,1,59,61,68,3,191
346,1,1,64,58,66,3,191
474,1,1,54,65,67,5,191
89,1,2,62,59,65,5,191
601,1,2,55,70,58,8,191
75,1,1,65,61,61,2,189
288,1,2,67,52,63,7,189
533,1,2,63,58,64,4,189
46,1,2,64,62,56,6,188
68,1,2,58,59,64,6,187
290,1,1,64,61,56,5,186
141,1,2,54,65,62,5,186
356,1,3,57,61,62,6,186
620,1,1,65,60,57,3,185
266,1,2,56,59,66,4,185
479,1,2,61,61,59,4,185
214,1,1,54,57,65,7,183
458,1,1,64,58,57,3,182
254,1,2,57,62,60,3,182
430,1,2,63,60,58,1,182
486,1,2,65,58,54,5,182
4,1,1,56,62,59,4,181
590,1,2,60,56,59,6,181
56,1,3,58,54,65,3,180
245,1,2,49,72,55,3,179
407,1,2,60,61,57,1,179
603,1,3,58,63,55,3,179
79,1,3,52,59,65,2,178
148,1,3,59,57,56,6,178
550,1,2,60,59,53,5,177
297,1,3,65,47,59,6,177
338,1,1,60,66,50,0,176
48,1,2,56,60,55,5,176
220,1,2,61,63,50,2,176
65,1,1,59,57,54,4,174
327,1,1,67,60,44,3,174
190,1,1,66,51,51,4,172
353,1,2,52,64,53,3,172
181,1,2,53,51,59,8,171
538,1,2,59,51,58,3,171
490,1,1,56,54,54,6,170
621,1,1,54,63,49,4,170
302,1,2,54,56,58,2,170
542,1,2,57,60,48,5,170
284,1,3,59,56,54,1,170
606,1,2,58,54,54,3,169
460,1,3,60,56,49,4,169
282,1,2,53,56,57,2,168
188,1,3,55,69,41,3,168
165,1,2,55,54,55,3,167
209,1,2,61,57,49,0,167
492,1,2,55,51,58,3,167
504,1,2,59,48,55,5,167
273,1,3,47,49,63,6,165
235,1,1,53,54,54,3,164
361,1,3,52,58,50,4,164
289,1,1,56,50,52,5,163
613,1,1,51,56,53,3,163
596,1,2,58,49,53,3,163
555,1,1,58,52,50,2,162
140,1,2,52,60,48,2,162
250,1,1,46,56,57,2,161
408,1,2,53,53,51,4,161
534,1,2,52,54,53,2,161
471,1,1,51,49,53,5,158
420,1,1,57,41,58,0,156
496,1,3,49,54,53,0,156
149,1,1,52,46,53,3,154
93,1,2,50,51,50,2,153
501,1,2,51,45,56,1,153
476,1,2,48,37,65,1,151
123,1,3,48,51,50,1,150
549,1,1,48,52,47,2,149
397,1,1,55,43,48,0,146
358,1,2,49,37,49,3,138
540,1,2,39,51,44,4,138
12,1,3,47,39,47,0,133
175,1,2,33,50,40,0,123
