id,consent,priority,physics_ict,russian,math,individual,total
499,0,2,79,79,78,10,246
381,0,3,79,81,81,5,246
497,0,3,80,75,82,9,246
216,0,2,89,74,78,4,245
437,0,2,75,88,74,8,245
513,0,2,89,78,74,4,245
177,0,4,77,81,81,6,245
142,0,2,83,72,83,6,244
199,0,2,88,79,75,2,244
359,0,2,80,81,79,4,244
565,0,2,77,80,79,8,244
308,0,2,79,74,82,8,243
418,0,2,82,81,75,5,243
599,0,2,78,81,77,7,243
187,0,4,81,81,77,4,243
234,0,4,72,87,79,5,243
303,0,4,79,84,74,6,243
398,0,2,73,82,80,7,242
441,1,1,77,85,73,6,241
43,0,2,81,77,75,8,241
383,0,2,76,85,76,4,241
462,0,2,81,76,78,6,241
502,0,2,73,81,82,5,241
73,0,3,80,74,84,3,241
559,0,2,82,72,79,7,240
592,0,2,78,78,77,7,240
310,1,1,78,81,70,10,239
253,0,2,78,74,82,5,239
380,0,2,72,87,74,6,239
393,0,2,80,73,77,9,239
78,0,3,79,79,75,6,239
64,0,2,75,77,79,7,238
76,0,2,84,81,66,7,238
306,0,2,77,73,85,3,238
321,0,4,75,72,82,9,238
480,0,4,81,74,78,5,238
276,0,2,72,78,80,7,237
391,0,2,73,76,83,5,237
197,0,3,83,64,83,7,237
566,0,4,88,67,75,7,237
98,0,2,74,71,84,7,236
307,0,2,72,84,75,5,236
337,0,2,76,75,76,9,236
579,0,2,79,74,76,7,236
428,0,3,77,79,72,8,236
38,0,2,74,78,77,6,235
169,0,3,75,72,84,4,235
233,0,2,80,83,67,4,234
483,0,2,68,78,82,6,234
115,0,4,80,75,74,5,234
271,0,4,73,79,72,9,233
182,0,2,70,73,79,10,232
213,0,2,79,73,77,3,232
278,0,2,71,81,76,4,232
493,0,2,66,77,83,5,231
153,0,3,71,71,84,5,231
364,0,4,77,68,81,5,231
324,1,1,79,70,73,8,230
49,0,2,79,67,77,7,230
228,0,3,79,68,77,6,230
546,0,3,73,84,72,1,230
257,1,1,74,82,71,2,229
118,0,2,73,79,72,5,229
536,0,2,70,77,77,5,229
133,0,3,72,72,79,6,229
136,0,2,71,71,82,4,228
279,0,2,72,76,73,7,228
378,0,2,78,72,74,4,228
414,0,2,80,72,70,6,228
90,0,2,73,80,68,6,227
537,0,2,71,81,71,4,227
200,0,2,72,69,81,4,226
125,0,2,73,69,76,7,225
360,0,2,77,72,71,5,225
410,0,2,67,76,77,5,225
582,0,2,67,76,73,9,225
60,0,2,72,76,74,2,224
91,0,2,69,71,77,7,224
461,0,2,78,73,66,7,224
18,0,2,72,81,61,9,223
28,0,2,72,69,77,5,223
122,0,2,73,69,73,7,222
232,0,2,66,80,69,6,221
514,0,2,71,70,74,6,221
295,0,4,76,67,73,5,221
202,0,2,64,67,84,4,219
469,0,2,74,64,75,6,219
604,0,2,72,59,82,6,219
612,0,3,63,76,74,6,219
331,0,2,76,69,67,6,218
384,0,2,67,74,73,4,218
270,0,2,68,69,72,8,217
369,0,2,68,74,72,3,217
31,0,2,62,74,75,5,216
198,0,2,65,80,69,2,216
482,0,2,69,72,72,3,216
453,0,3,79,68,65,4,216
265,0,2,73,61,74,6,214
256,0,3,69,74,66,5,214
386,0,2,76,68,66,3,213
396,0,2,67,73,70,3,213
442,0,2,59,75,73,6,213
323,0,3,66,74,68,5,213
522,0,3,74,62,73,4,213
23,0,2,70,73,63,6,212
130,0,2,69,72,65,6,212
143,0,2,73,70,64,5,212
163,0,2,67,74,64,7,212
404,0,2,70,77,59,6,212
505,0,2,62,84,58,8,212
423,0,3,71,65,71,5,212
439,0,3,66,71,67,7,211
434,0,4,73,61,73,3,210
176,0,2,70,69,70,0,209
248,0,2,66,66,70,7,209
345,0,2,69,64,74,2,209
376,0,2,71,62,70,6,209
623,0,2,67,68,70,4,209
262,0,3,70,74,62,3,209
101,0,4,64,66,75,4,209
166,0,1,69,66,64,9,208
162,0,2,70,63,69,6,208
299,0,2,67,66,72,3,208
316,0,2,70,62,69,7,208
320,0,2,74,68,60,6,208
578,0,2,61,67,75,5,208
488,0,4,67,72,66,3,208
575,0,2,68,72,64,3,207
511,0,3,68,62,74,3,207
51,0,4,71,70,63,3,207
591,0,2,64,67,70,5,206
597,0,2,67,62,74,3,206
251,0,2,67,66,68,4,205
543,0,2,70,66,64,5,205
203,0,3,67,66,66,6,205
37,0,4,61,71,70,3,205
8,0,2,82,62,59,1,204
58,0,2,69,66,63,6,204
2,0,3,69,65,63,7,204
17,0,4,68,59,71,6,204
30,0,4,77,51,71,5,204
151,0,4,64,72,62,6,204
223,0,3,61,68,68,6,203
402,0,2,71,58,66,6,201
609,0,3,64,66,64,7,201
595,0,2,68,54,72,6,200
47,0,3,66,66,64,4,200
465,0,4,63,71,64,2,200
119,0,2,64,60,74,1,199
545,0,2,63,61,73,2,199
215,0,2,62,65,68,3,198
261,0,2,72,57,65,4,198
164,0,3,63,65,64,5,197
131,0,4,65,63,65,4,197
506,0,4,58,60,74,5,197
373,0,2,58,70,62,6,196
467,0,2,72,51,65,8,196
498,0,2,61,71,58,6,196
616,0,2,60,72,58,6,196
53,0,4,60,73,58,5,196
352,0,4,61,67,63,5,196
615,0,2,63,71,53,8,195
422,0,3,76,67,50,2,195
485,0,3,62,66,64,3,195
406,0,4,54,65,70,5,194
503,0,2,58,66,67,2,193
206,0,3,63,65,62,3,193
108,0,2,50,73,64,5,192
544,0,2,64,68,58,2,192
332,0,3,67,57,67,1,192
301,0,2,59,61,68,3,191
346,0,2,64,58,66,3,191
474,0,2,54,65,67,5,191
600,0,2,68,63,58,2,191
89,0,3,62,59,65,5,191
75,0,2,65,61,61,2,189
426,0,2,71,59,56,3,189
288,0,3,67,52,63,7,189
328,0,2,67,57,60,4,188
335,0,2,59,65,60,3,187
489,0,2,70,53,60,4,187
68,0,3,58,59,64,6,187
451,0,3,59,53,70,5,187
290,0,2,64,61,56,5,186
141,0,3,54,65,62,5,186
356,0,4,57,61,62,6,186
620,0,2,65,60,57,3,185
244,0,2,57,52,71,4,184
214,1,2,54,57,65,7,183
419,1,2,66,50,63,4,183
458,1,2,64,58,57,3,182
134,1,2,60,58,59,4,181
560,1,2,69,56,56,0,181
581,1,2,66,58,50,6,180
585,1,2,61,63,56,0,180
56,1,4,58,54,65,3,180
603,1,4,58,63,55,3,179
79,1,4,52,59,65,2,178
148,1,4,59,57,56,6,178
413,1,3,55,59,61,2,177
297,1,4,65,47,59,6,177
362,1,1,57,56,60,3,176
338,1,2,60,66,50,0,176
157,1,2,62,58,53,2,175
179,1,2,57,57,58,3,175
7,1,2,56,54,60,4,174
65,1,2,59,57,54,4,174
239,1,2,58,46,65,5,174
327,1,2,67,60,44,3,174
190,1,2,66,51,51,4,172
435,1,2,55,61,54,2,172
382,1,2,55,60,51,5,171
463,1,2,60,57,52,2,171
538,1,3,59,51,58,3,171
217,1,2,55,47,62,6,170
490,1,2,56,54,54,6,170
621,1,2,54,63,49,4,170
284,1,4,59,56,54,1,170
326,1,2,64,56,47,2,169
606,1,3,58,54,54,3,169
460,1,4,60,56,49,4,169
188,1,4,55,69,41,3,168
377,1,2,49,53,65,0,167
492,1,3,55,51,58,3,167
576,1,2,53,59,53,0,165
273,1,4,47,49,63,6,165
212,1,2,62,49,52,1,164
235,1,2,53,54,54,3,164
289,1,2,56,50,52,5,163
613,1,2,51,56,53,3,163
555,1,2,58,52,50,2,162
225,1,2,49,58,50,4,161
250,1,2,46,56,57,2,161
366,1,2,64,44,53,0,161
408,1,3,53,53,51,4,161
242,1,2,53,54,51,2,160
184,1,3,48,53,54,4,159
433,1,2,52,52,53,1,158
420,1,2,57,41,58,0,156
33,1,2,53,46,55,1,155
588,1,2,55,48,49,2,154
501,1,3,51,45,56,1,153
392,1,2,55,47,47,1,150
123,1,4,48,51,50,1,150
549,1,2,48,52,47,2,149
5,1,2,50,45,52,1,148
397,1,2,55,43,48,0,146
117,1,3,54,43,43,2,142
268,1,2,50,41,47,1,139
283,1,2,40,50,46,3,139
12,1,4,47,39,47,0,133
570,1,2,38,48,34,4,124
175,1,3,33,50,40,0,123
