id;consent;priority;physics_ict;russian;math;individual;total
1313;0;2;83;69;67;2;221
1314;0;4;82;68;78;1;229
1315;0;3;100;100;100;9;309
1316;0;1;90;92;92;3;277
1317;0;4;96;85;100;2;283
1318;0;1;89;93;94;6;282
1319;0;2;73;90;85;8;256
1320;0;2;100;95;100;4;299
1321;0;4;80;80;74;2;236
1322;1;3;97;73;93;1;264
1323;0;2;74;69;83;4;230
1324;1;2;79;100;88;1;268
1325;1;1;92;89;75;10;266
1326;0;1;73;81;85;6;245
1327;0;2;100;91;100;6;297
1328;0;4;75;64;64;8;211
1329;0;1;82;77;63;9;231
1330;0;2;69;68;78;10;225
1331;0;2;64;66;68;8;206
1332;0;1;79;82;100;8;269
1333;0;2;95;100;100;3;298
1334;0;1;72;88;86;8;254
1335;0;2;98;80;96;0;274
1336;0;1;100;91;88;6;285
1337;0;3;78;85;90;3;256
1338;1;3;64;72;81;10;227
1339;0;2;60;72;75;7;214
1340;1;3;87;78;89;3;257
1341;0;3;100;100;100;1;301
1342;0;1;91;76;80;7;254
1343;1;4;67;69;81;9;226
1344;0;1;73;78;58;4;213
1345;1;4;79;72;75;6;232
1346;0;3;87;86;69;8;250
1347;0;1;100;81;90;5;276
1348;0;1;97;100;100;2;299
1349;0;4;74;70;86;3;233
1350;1;1;66;89;72;1;228
1351;0;1;77;92;90;0;259
1352;0;3;91;86;80;9;266
1353;0;4;100;100;100;1;301
1354;0;2;94;87;79;4;264
1355;0;4;92;74;90;3;259
1356;1;2;73;77;90;8;248
1357;0;2;62;70;74;2;208
1358;0;3;88;91;100;2;281
1359;0;3;74;74;74;7;229
1360;1;3;95;82;86;7;270
1361;1;1;83;93;83;7;266
1362;0;3;100;92;100;3;295
1363;0;2;96;96;100;8;300
1364;0;2;96;93;100;8;297
1365;1;1;79;61;81;8;229
1366;0;1;86;88;92;7;273
1367;0;4;89;100;86;5;280
1368;1;1;76;73;74;6;229
1369;0;2;89;100;94;0;283
1370;0;1;86;96;79;2;263
1371;1;3;68;81;70;7;226
1372;1;3;86;77;96;1;260
1373;0;1;86;100;90;2;278
1374;0;2;56;76;67;7;206
1375;0;4;61;70;67;10;208
1376;1;2;88;72;77;2;239
1377;0;2;83;72;84;3;242
1378;0;3;75;60;80;1;216
1379;0;3;93;100;100;9;302
1380;0;1;75;68;59;4;206
1381;1;3;75;74;94;6;249
1382;1;3;91;74;95;9;269
1383;0;1;74;81;72;3;230
1384;0;1;100;95;100;8;303
1385;1;2;90;78;84;3;255
1386;0;2;88;90;100;7;285
1387;1;4;85;88;73;1;247
1388;1;4;92;77;81;1;251
1389;0;2;100;86;100;4;290
1390;0;1;68;80;65;1;214
1391;0;4;90;98;100;8;296
1392;1;1;86;80;86;1;253
1393;1;2;77;68;75;7;227
1394;0;2;99;100;100;8;307
1395;0;4;62;73;69;6;210
1396;0;2;87;83;93;10;273
1397;0;3;97;91;91;7;286
1398;0;4;82;75;65;4;226
1399;0;2;85;74;70;10;239
1400;0;3;89;92;100;9;290
1401;0;4;92;99;83;5;279
1402;0;1;70;69;58;10;207
1403;1;3;77;76;78;8;239
1404;0;1;98;100;100;0;298
1405;0;3;81;75;68;8;232
1406;0;2;73;82;83;8;246
1407;0;3;76;61;82;0;219
1408;1;3;78;82;100;3;263
1409;1;3;87;75;70;5;237
1410;1;3;75;84;81;8;248
1411;0;4;81;78;69;4;232
1412;1;3;95;91;76;6;268
1413;0;4;91;92;96;5;284
1414;0;3;83;85;83;3;254
1415;0;2;86;84;89;0;259
1416;0;4;100;100;100;5;305
1417;0;4;90;100;100;6;296
1418;1;1;78;94;90;4;266
1419;0;2;77;93;79;7;256
1420;0;1;84;80;88;9;261
1421;0;1;100;86;100;3;289
1422;1;1;72;85;72;8;237
1423;0;2;77;70;77;0;224
1424;0;4;87;86;100;6;279
1425;1;1;75;89;86;4;254
1426;1;2;71;73;91;2;237
1427;0;4;91;93;76;0;260
1428;0;1;100;100;100;4;304
1429;0;3;70;75;85;4;234
1430;0;2;94;86;74;8;262
1431;1;1;81;95;88;3;267
1432;0;2;83;76;96;5;260
1433;1;1;94;73;91;10;268
1434;0;4;91;100;100;7;298
1435;1;3;74;84;65;9;232
1436;1;4;77;81;95;10;263
1437;0;3;66;80;70;1;217
1438;0;1;100;97;100;0;297
1439;0;3;85;68;80;5;238
1440;0;3;70;84;68;6;228
1441;1;4;81;75;77;9;242
1442;0;3;95;100;100;3;298
1443;1;3;82;74;90;10;256
1444;0;2;94;97;100;3;294
1445;0;3;73;70;53;9;205
1446;0;3;78;64;77;10;229
1447;0;2;90;82;96;2;270
1448;0;2;86;80;84;2;252
1449;0;3;91;86;71;8;256
1450;0;2;64;64;68;4;200
1451;1;3;81;84;83;7;255
1452;0;3;84;73;89;10;256
1453;0;3;79;64;76;1;220
1454;1;2;73;84;93;1;251
1455;0;2;81;73;86;6;246
1456;1;4;92;70;90;6;258
1457;0;1;89;99;100;4;292
1458;0;2;77;88;76;8;249
1459;1;2;93;91;75;8;267
1460;0;3;100;98;82;2;282
1461;0;4;94;100;100;4;298
1462;0;4;78;68;59;7;212
1463;0;1;68;68;60;6;202
1464;0;2;79;71;82;0;232
1465;0;1;65;74;61;0;200
1466;0;2;83;87;80;8;258
1467;1;1;73;76;96;9;254
1468;0;1;67;54;72;8;201
1469;0;3;78;83;85;10;256
1470;0;4;87;98;100;9;294
1471;0;4;77;90;73;10;250
1472;0;4;89;100;100;7;296
1473;0;2;83;87;97;9;276
1474;0;3;78;85;98;8;269
1475;1;1;79;93;76;5;253
1476;1;4;82;75;92;8;257
1477;0;1;80;85;96;7;268
1478;1;2;92;93;79;6;270
1479;0;3;88;74;77;2;241
1480;1;4;75;96;76;10;257
1481;0;2;95;100;100;6;301
1482;0;1;74;78;84;4;240
1483;1;2;89;80;68;7;244
1484;0;1;96;85;86;3;270
1485;1;1;78;79;71;0;228
1486;0;1;84;73;83;6;246
1487;0;1;91;78;74;4;247
1488;0;3;72;70;66;4;212
1489;0;2;75;60;79;6;220
1490;1;1;82;79;68;8;237
1491;0;3;99;92;100;2;293
1492;0;3;92;76;95;5;268
1493;1;4;92;84;75;7;258
1494;0;1;93;88;82;0;263
1495;1;4;85;71;87;4;247
1496;1;1;82;79;99;5;265
1497;0;2;94;98;100;5;297
1498;1;2;65;79;76;9;229
1499;0;1;100;100;100;3;303
1500;0;3;87;80;81;3;251
1501;1;2;90;74;87;5;256
1502;0;3;82;79;99;2;262
1503;1;4;84;73;85;6;248
1504;0;2;100;99;100;4;303
1505;0;4;94;100;100;2;296
1506;1;3;88;78;76;3;245
1507;0;4;100;100;100;9;309
1508;0;4;64;68;65;8;205
1509;0;3;74;66;79;5;224
1510;1;1;84;83;72;9;248
1511;1;3;70;89;76;8;243
1512;0;4;93;77;96;3;269
1513;1;3;93;89;69;6;257
1514;0;2;90;87;69;3;249
1515;0;1;91;83;81;8;263
1516;1;1;86;92;74;5;257
1517;0;2;65;81;79;5;230
1518;1;1;73;74;76;8;231
1519;0;3;93;92;100;8;293
1520;0;2;94;100;100;2;296
1521;1;4;70;80;74;1;225
1522;0;2;69;55;72;7;203
1523;1;2;77;82;93;2;254
1524;1;2;74;97;77;6;254
1525;0;1;80;60;74;1;215
1526;0;2;80;77;96;10;263
1527;0;4;87;91;100;4;282
1528;0;3;85;85;100;4;274
1529;0;1;95;100;100;2;297
1530;0;3;94;76;84;2;256
1531;1;3;93;91;74;3;261
1532;0;2;98;87;100;8;293
1533;1;3;65;85;71;6;227
1534;0;3;72;72;82;3;229
1535;0;1;92;100;100;7;299
1536;0;1;84;80;86;8;258
1537;0;4;87;91;79;0;257
1538;0;1;67;71;68;1;207
1539;0;1;90;80;100;8;278
1540;0;3;99;92;100;4;295
1541;0;3;62;64;71;6;203
1542;0;1;89;84;98;3;274
1543;0;2;92;80;76;6;254
1544;0;3;94;99;100;6;299
1545;0;3;98;100;97;8;303
1546;1;3;90;96;80;3;269
1547;0;4;97;85;90;1;273
1548;0;1;67;80;67;6;220
1549;1;3;77;96;83;5;261
1550;0;1;65;60;81;9;215
1551;0;4;100;100;100;6;306
1552;0;1;88;98;100;0;286
1553;0;2;100;100;100;0;300
1554;0;2;100;99;100;4;303
1555;1;4;92;87;79;7;265
1556;1;2;74;69;82;7;232
1557;0;3;66;78;63;3;210
1558;0;4;81;81;83;0;245
1559;0;4;92;100;96;8;296
1560;0;3;84;86;88;6;264
1561;1;1;67;78;83;3;231
1562;0;3;100;92;100;6;298
1563;0;4;93;96;94;0;283
1564;0;2;73;90;76;7;246
1565;0;4;76;80;61;5;222
1566;0;3;100;88;94;3;285
1567;1;2;87;96;79;8;270
1568;0;2;95;75;90;5;265
1569;1;4;82;72;70;6;230
1570;0;1;79;89;70;5;243
1571;1;4;81;76;75;1;233
1572;0;2;84;85;92;8;269
1573;0;3;90;92;74;9;265
1574;0;4;79;81;80;0;240
1575;1;4;87;71;86;4;248
1576;0;3;74;78;78;4;234
1577;1;2;76;75;66;8;225
1578;0;4;100;98;100;2;300
1579;0;3;100;100;100;0;300
1580;0;2;89;79;77;3;248
1581;1;3;76;85;99;0;260
1582;0;1;95;100;100;10;305
1583;0;3;90;80;93;3;266
1584;1;2;77;80;100;10;267
1585;0;3;87;88;89;8;272
1586;0;4;61;63;79;8;211
1587;0;4;64;76;77;3;220
1588;0;1;88;90;100;8;286
1589;1;4;68;68;82;10;228
1590;0;3;100;92;96;3;291
1591;0;3;93;91;85;2;271
1592;0;3;93;92;84;10;279
1593;1;3;96;79;89;4;268
1594;0;3;82;66;81;2;231
1595;1;3;94;79;87;4;264
1596;1;2;91;87;80;8;266
1597;0;2;76;71;54;6;207
1598;0;2;79;84;100;10;273
1599;0;3;99;84;95;0;278
1600;1;3;77;85;73;9;244
1601;0;4;100;96;80;9;285
1602;1;4;84;84;67;10;245
1603;0;4;78;73;70;10;231
1604;0;4;56;62;79;6;203
1605;0;3;78;63;67;8;216
1606;1;1;87;88;86;0;261
1607;0;4;82;71;75;4;232
1608;1;3;77;69;78;8;232
1609;1;1;79;88;81;5;253
1610;0;2;62;69;73;3;207
1611;1;3;93;87;77;10;267
1612;0;2;79;78;97;7;261
1613;1;3;79;76;66;6;227
1614;0;1;62;64;68;8;202
1615;1;4;80;85;94;8;267
1616;0;4;100;100;100;4;304
1617;1;3;81;86;90;7;264
1618;0;3;83;78;88;2;251
1619;0;4;83;100;90;10;283
1620;0;4;95;100;100;7;302
1621;0;1;93;85;82;1;261
1622;0;3;100;99;100;2;301
1623;0;4;97;100;90;0;287
1624;0;1;76;79;67;7;229
1625;0;2;86;92;86;8;272
1626;0;3;77;61;79;6;223
1627;0;3;77;93;73;2;245
1628;0;4;85;85;71;6;247
1629;0;3;61;65;82;6;214
1630;0;1;80;95;97;2;274
1631;1;3;81;86;88;10;265
1632;0;4;63;75;61;4;203
1633;0;3;77;74;63;1;215
1634;1;3;67;76;82;2;227
1635;0;1;87;80;92;4;263
1636;0;2;79;69;59;7;214
1637;1;3;89;91;85;5;270
1638;0;3;71;63;83;3;220
1639;0;1;89;71;91;6;257
1640;1;3;68;84;65;10;227
1641;0;3;96;86;92;0;274
1642;0;1;83;92;100;10;285
1643;1;3;66;71;89;6;232
1644;1;4;76;69;75;7;227
1645;0;3;100;100;100;0;300
1646;1;1;91;70;88;4;253
1647;0;3;86;100;98;3;287
1648;0;3;75;89;86;10;260
1649;0;3;82;84;100;4;270
1650;0;1;89;100;100;0;289
1651;1;4;88;76;92;2;258
1652;0;3;74;72;86;2;234
1653;0;1;83;82;81;9;255
1654;0;3;55;67;71;7;200
1655;0;3;78;92;83;10;263
1656;0;3;98;84;100;0;282
1657;0;3;100;100;94;2;296
1658;0;4;76;98;80;2;256
1659;1;2;79;94;77;9;259
1660;0;1;77;83;87;8;255
1661;0;3;76;70;53;6;205
1662;1;2;79;85;70;3;237
1663;0;1;89;82;80;2;253
1664;1;4;83;71;78;1;233
1665;0;1;78;72;76;7;233
1666;1;1;83;75;66;1;225
1667;0;4;85;90;86;5;266
1668;0;3;61;63;77;2;203
1669;1;3;91;82;88;1;262
1670;0;4;62;70;69;7;208
1671;1;2;81;86;74;9;250
1672;1;4;88;91;76;8;263
1673;0;2;96;84;84;3;267
1674;0;2;85;83;73;0;241
1675;1;4;85;85;81;2;253
1676;0;2;100;100;100;4;304
1677;1;2;73;73;91;5;242
1678;1;1;71;73;83;0;227
1679;0;2;84;82;100;1;267
1680;0;3;79;94;77;5;255
1681;1;2;69;78;76;10;233
1682;0;2;100;92;100;3;295
1683;0;2;97;97;100;4;298
1684;1;1;79;73;75;6;233
1685;0;2;68;75;70;10;223
1686;1;4;79;83;67;8;237
1687;0;4;93;100;100;3;296
1688;0;4;74;79;99;0;252
1689;1;1;76;86;98;9;269
1690;0;1;92;87;77;6;262
1691;0;1;93;98;78;4;273
1692;0;1;75;78;72;7;232
1693;1;1;78;84;68;3;233
1694;0;3;71;61;74;0;206
1695;0;3;99;100;87;1;287
1696;0;4;69;73;68;6;216
1697;0;2;74;70;54;8;206
1698;0;4;80;88;94;4;266
1699;0;4;88;81;88;10;267
1700;0;3;100;96;100;10;306
1701;1;1;65;84;78;0;227
1702;0;4;69;70;72;5;216
1703;0;4;71;82;71;1;225
1704;0;4;80;74;83;3;240
1705;0;4;87;89;79;5;260
1706;0;1;85;100;99;3;287
1707;0;1;79;73;83;4;239
1708;0;3;91;97;98;0;286
1709;0;3;81;70;80;0;231
1710;0;2;57;72;70;6;205
1711;1;4;74;84;92;1;251
1712;0;4;90;93;100;8;291
1713;1;1;77;84;85;4;250
1714;0;1;80;59;73;5;217
1715;0;2;77;77;67;1;222
1716;0;1;95;100;100;1;296
1717;0;1;95;86;78;4;263
1718;0;2;98;89;85;9;281
1719;0;4;82;83;69;3;237
1720;0;1;70;68;76;2;216
1721;1;2;69;69;89;7;234
1722;0;1;72;89;77;5;243
1723;0;4;69;67;74;8;218
1724;0;2;90;82;73;5;250
1725;1;2;76;98;85;0;259
1726;0;2;82;88;92;8;270
1727;0;1;87;99;100;2;288
1728;0;2;63;77;70;3;213
1729;0;1;100;95;100;5;300
1730;0;2;64;66;70;6;206
1731;0;4;79;83;80;10;252
1732;1;4;90;81;86;7;264
1733;0;1;100;98;100;6;304
1734;0;2;80;80;68;7;235
1735;1;4;75;94;87;9;265
1736;0;3;63;80;76;4;223
1737;0;2;73;72;66;0;211
1738;1;2;64;89;70;10;233
1739;0;2;97;92;100;1;290
1740;0;1;99;94;100;10;303
1741;1;1;74;82;96;4;256
1742;0;1;94;87;97;10;288
1743;1;1;68;89;74;7;238
1744;0;2;90;83;77;1;251
1745;0;2;100;100;100;0;300
1746;1;4;88;86;76;6;256
1747;0;2;90;97;78;8;273
1748;0;2;62;71;72;2;207
1749;0;3;58;64;79;5;206
1750;0;4;72;73;68;10;223
1751;0;1;85;91;100;2;278
1752;0;4;100;100;100;4;304
1753;0;4;72;64;81;2;219
1754;1;2;68;86;76;2;232
1755;1;3;86;93;82;2;263
1756;0;4;98;78;98;0;274
1757;0;2;74;87;78;8;247
1758;1;4;87;69;80;5;241
1759;1;4;87;83;83;6;259
1760;1;3;81;74;73;0;228
1761;1;3;80;78;79;8;245
1762;1;1;83;85;86;1;255
1763;0;4;90;69;82;7;248
1764;0;3;84;84;98;5;271
1765;0;3;100;85;95;2;282
1766;0;2;71;69;89;9;238
1767;1;2;72;74;79;10;235
1768;0;3;69;76;81;7;233
1769;0;1;66;90;70;6;232
1770;0;4;87;73;72;1;233
1771;0;4;83;99;87;10;279
1772;1;2;90;75;92;9;266
1773;0;1;70;77;75;9;231
1774;0;3;83;84;100;9;276
1775;0;3;78;89;93;5;265
1776;0;1;76;67;60;3;206
1777;1;3;80;79;89;3;251
1778;0;1;64;69;83;8;224
1779;0;4;77;80;83;9;249
1780;0;4;100;100;100;1;301
1781;0;2;83;66;79;7;235
1782;0;1;93;100;100;2;295
1783;0;2;66;81;83;8;238
1784;1;3;91;71;87;1;250
1785;0;2;82;86;98;8;274
1786;1;1;84;61;80;4;229
1787;0;4;84;82;96;5;267
1788;1;1;79;72;77;1;229
1789;0;3;72;74;88;7;241
1790;0;4;84;88;100;5;277
1791;0;3;81;98;90;0;269
1792;1;3;72;94;78;9;253
1793;0;3;100;100;100;0;300
1794;0;4;100;99;100;10;309
1795;1;2;74;78;94;2;248
1796;0;2;84;82;72;5;243
1797;0;4;100;100;100;4;304
1798;0;1;79;88;99;0;266
1799;0;3;88;99;79;0;266
1800;0;4;100;99;86;1;286
1801;0;3;100;96;100;3;299
1802;0;4;96;94;93;1;284
1803;0;2;59;82;67;0;208
1804;1;2;90;93;77;10;270
1805;0;2;96;90;76;6;268
1806;0;3;93;99;100;0;292
1807;0;4;77;74;77;9;237
1808;0;4;100;96;92;5;293
1809;1;3;90;73;85;3;251
1810;0;2;68;80;71;0;219
1811;0;4;80;76;92;6;254
1812;0;3;100;100;100;7;307
1813;0;2;92;97;100;4;293
1814;0;4;67;87;75;5;234
1815;0;2;76;71;83;10;240
1816;0;3;91;89;76;3;259
1817;1;3;80;81;94;2;257
1818;1;4;64;70;85;10;229
1819;1;1;81;68;78;8;235
1820;0;3;83;95;75;1;254
